text ner
till O
date O
with O
Toll "B-Companies worked at"
Global "I-Companies worked at"
Forwarding "I-Companies worked at"
India "I-Companies worked at"
Pvt "I-Companies worked at"
Ltd "L-Companies worked at"
Highlights O
across O
Career O
Path O
: O
Deputy -
Manager- -
Sale- O
West O
India O

❒ O
Responsible O
for O
securing O
, O
managing O
and O
developing O
existing O
corporate O
clients O
and O
maximising O
profit O
and O
Growth O
through O
the O
formulation O
and O
development O
of O
new O
plans O
, O
initiatives O
, O
long O
- O
term O
client O
relationships O
Business O
strategies O
Analyzing O
management O
data O
and O
identifying O
trends O
and O
opportunities O

Conducting O
Regular O
business O


❒ O
Preparing O
Month O
wise O
Target O
Plans O
in O
accordance O
with O
the O
parameters O
set O
by O
the O
Management O
and O
also O
tracking O
the O
same O
to O
assess O
whether O
the O
same O
is O
achieved O
or O
not O


❒ O
Weekly O
basis O
meeting O
with O
operation O
team O
for O
smooth O
handling O
of O
client O
biz O
support O
and O
on O
time O
delivery O


❒ O
To O
play O
a O
role O
in O
team O
and O
work O
as O
a O
team O
which O
enhances O
the O
productivity O
of O
the O
team O


❒ O
Understand O
the O
requirement O
of O
customers O
as O
and O
provide O
the O
support O
time O
on O
time O
to O
smooth O
functioning O


❒ O
Submitting O
weekly O
basis O
growth O
plan O
to O
GM O
- O
Sales O
West O
India O

Deputy B-Designation
Manager- I-Designation
Sales I-Designation
& I-Designation
Marketing L-Designation
Haiko "B-Companies worked at"
Logistics "I-Companies worked at"
India "I-Companies worked at"
Pvt "I-Companies worked at"
Ltd "L-Companies worked at"
- O
Mumbai O
, O
Maharashtra O
- O
December O
2016 O
to O
September O
2017 O

- O
Mumbai O

❒ O
Responsible O
for O
securing O
, O
managing O
and O
developing O
existing O
corporate O
clients O
and O
maximising O
profit O
and O
Growth O
through O
the O
formulation O
and O
development O
of O
new O
plans O
, O
initiatives O
, O
long O
- O
term O
client O
relationships O
Business O
strategies O
Analyzing O
management O
data O
and O
identifying O
trends O
and O
opportunities O

Conducting O
Regular O
business O


❒ O
Preparing O
Month O
wise O
Target O
Plans O
in O
accordance O
with O
the O
parameters O
set O
by O
the O
Management O
and O
also O
tracking O
the O
same O
to O
assess O
whether O
the O
same O
is O
achieved O
or O
not O

https://www.indeed.com/r/Ajit-Kumar/bb575ae82e0daffa?isid=rex-download&ikw=download-top&co=IN O

❒ O
Weekly O
basis O
meeting O
with O
operation O
team O
for O
smooth O
handling O
of O
client O
biz O
support O
and O
on O
time O
delivery O


❒ O
To O
play O
a O
role O
in O
team O
and O
work O
as O
a O
team O
which O
enhances O
the O
productivity O
of O
the O
team O


❒ O
Understand O
the O
requirement O
of O
customers O
as O
and O
provide O
the O
support O
time O
on O
time O
to O
smooth O
functioning O


❒ O
Submitting O
weekly O
basis O
growth O
plan O
to O
west O
india O
director O

Asst B-Designation
Manager- I-Designation
Sales I-Designation
& I-Designation
Marketing L-Designation
SBS "B-Companies worked at"
Transpole "I-Companies worked at"
Logistics "I-Companies worked at"
Pvt "I-Companies worked at"
Ltd "L-Companies worked at"
- O
Mumbai O
, O
Maharashtra O
- O
April O
2010 O
to O
November O
2016 O

- O
Mumbai O

❒ O
Responsible O
for O
securing O
, O
managing O
and O
developing O
existing O
clients O
and O
maximising O
profit O
and O
growth O
, O
through O
the O
formulation O
and O
development O
of O
new O
plans O
, O
initiatives O
, O
long O
- O
term O
client O
relationships O
and O
key O
Business O
strategies O
Analyzing O
management O
data O
and O
identifying O
trends O
and O
opportunities O

Conducting O
Regular O
business O


❒ O
Preparing O
Month O
wise O
Target O
Plans O
in O
accordance O
with O
the O
parameters O
set O
by O
the O
Management O
and O
also O
tracking O
the O
same O
to O
assess O
whether O
the O
same O
is O
achieved O
or O
not O


❒ O
Handling O
corporate O
projects O
like O
Gammon O
India O
Ltd O
Africa O
project O
, O
IndusInd O
Media O
( O
In O
Cable O
) O
setup O
box O
project O


❒ O
To O
play O
a O
role O
in O
team O
and O
work O
as O
a O
team O
which O
enhances O
the O
productivity O
of O
the O
team O


❒ O
Understand O
the O
requirement O
of O
customers O
and O
provide O
the O
support O
time O
on O
time O
to O
smooth O
functioning O


❒ O
Handling O
team O
of O
Sales O
Executive O

Sales B-Designation
Representative L-Designation
Ghari "B-Companies worked at"
Detergent "I-Companies worked at"
Pvt "I-Companies worked at"
Ltd. "L-Companies worked at"
Now O
- O
Delhi O
, O
Delhi O
- O
April O
2009 O
to O
March O
2010 O

- O
Delhi O

• O
Handling O
outlets O
of O
a O
distributors O
area O

• O
Ensure O
achievement O
of O
primary O
and O
secondary O
targets O
, O
visibility O
and O
distribution O
expansion O
within O
the O
territory O
to O
achieve O
the O
business O
objectives O
Enhance O
Distribution O
network O
, O
by O
focusing O
on O
distribution O
Enhance O
visibility O
of O
products O
, O
through O
merchandising O
aids O
& O
activities O

Implement O
activities O
, O
and O
Key O
accounts O
activities O
; O
Implement O
Launch O
plan O
for O
new O
products O
; O
Focus O
on O
Key O
brands O


• O
Responsible O
for O
new O
outlet O
addition O
month O
on O
month O
as O
per O
norms O
decided O
by O
the O
company O


• O
Liaising O
with O
suppliers O
to O
check O
the O
progress O
of O
existing O
orders O


EDUCATION O
Bachelor -
of -
Science -
in -
Electronics -

P.G. O
College O
Kanpur O
University O
- O
Kanpur O
, O
Uttar O
Pradesh O

2006 O
marks O

U.P. O
board O
- O
Kanpur O
, O
Uttar O
Pradesh O

2003 O

SKILLS O

DOS O
( O
Less O
than O
1 O
year O
) O
, O
EXCEL O
( O
Less O
than O
1 O
year O
) O
, O
MS O
POWERPOINT O
( O
Less O
than O
1 O
year O
) O
, O
MS O

WORD O
( O
Less O
than O
1 O
year O
) O
, O
OUTLOOK O
( O
Less O
than O
1 O
year O
) O

ADDITIONAL O
INFORMATION O

IT O
Skill O
's O

❒ O
Well O
versed O
with O
DOS/ O
MS O
WINDOWS/ O
MS O
WORD/ O
EXCEL/ O
MS O
POWERPOINT O
/ O
OUTLOOK/ O

INTERNET O

Personal O
Dossier O
Father O
Name O
: O
Mr. O
R.S. O
Verma O
Abhishek O
Tripathi O
ASSISTANT B-Designation
GENERAL I-Designation
MANAGER L-Designation
- O
Sales O
& O
Marketing O
- O
Shipra "B-Companies worked at"
Estate "I-Companies worked at"
Ltd "L-Companies worked at"
Chandigarh O
, O
Chandigarh O
- O
Email O
me O
on O
Indeed O
: O
indeed.com O
/ O
r O
/ O
Abhishek- O
Tripathi/63a09a1ba6a9a66a O
Willing O
to O
relocate O
to O
: O
Lucknow O
, O
Uttar O
Pradesh O

WORK O
EXPERIENCE O
ASSISTANT B-Designation
GENERAL I-Designation
MANAGER L-Designation
- O
Sales O
& O
Marketing O
Shipra "B-Companies worked at"
Estate "I-Companies worked at"
Ltd "L-Companies worked at"
- O
Chandigarh O
, O
Chandigarh O
- O
September O
2011 O
to O
Present O
Chandigarh O
Sep O
2011- O
Present O
With O
a O
turnover O
in O
excess O
of O
US$ O
38 O
Million O
and O
a O
net O
- O
worth O
of O
US$ O
73 O
Million O
, O
Shipra O
Group O
is O
India O
's O
one O
of O
the O
leading O
real O
estate O
developers O
It O
has O
successfully O
transferred O
ownership O
of O
over O
8 O
, O
200 O
residential O
units O
ASSISTANT B-Designation
GENERAL I-Designation
MANAGER L-Designation
- O
Sales O
& O
Marketing O

* O
Business O
Development O
: O
Design O
and O
develop O
client O
winning O
strategies O
; O
provide O
leadership O
during O
real O
estate O
inception O
phase O
; O
implement O
the O
business O
development O
plan O
to O
achieves O
the O
targets O
with O
maximum O
profit O
and O
within O
budget O
Develop O
sophisticated O
marketing O
strategies O
for O
the O
residential O
properties O
to O
execute O
acquisition O
and O
disposition O
of O
real O
estate O
assets O
Responsible O
to O
actively O
sell O
high O
end O
properties O
and O
projects O
to O
HNI O
clients O
and O
create O
cross O
selling O
opportunities O
; O
generate O
new O
work O
from O
existing O
clients O
, O
keep O
senior O
management O
apprised O
of O
opportunities O

Represented O
Shipra O
Estate O
in O
several O
International O
events O
in O
Dubai O
, O
Singapore O
& O
Canada O

* O
Identify O
existing O
relationships O
and O
prospect O
new O
clients O
, O
for O
the O
purpose O
of O
making O
business O
pitch O
Provide O
strategic O
direction O
to O
a O
team O
by O
detecting O
growth O
zones O
to O
facilitate O
creation O
of O
new O
opportunities O
; O
support O
the O
achievement O
of O
their O
goals O
Support O
the O
development O
of O
persuasive O
strategies O
, O
to O
achieve O
Shipra O
Estate O
's O
customer O
and O
commercial O
growth O
objectives O
Registered O
sales O
for O
225 O
+ O
villa O
Floors O
in O
Shipra O
Capital O
City O
, O
worth O
approximately O
INR O
146 O
Crores O


* O
Channel O
Management O
: O
Accountable O
for O
developing O
and O
maintaining O
Channel O
Network O
of O
national O
& O
international O
organizers O
, O
investors O
, O
and O
corporate O
Manage O
and O
appoint O
a O
network O
of O
channel O
partners O
for O
the O
sales O
and O
client O
servicing O
Develop O
long O
- O
term O
channel O
management O
and O
route O
to O
market O
strategies O
to O
deliver O
a O
process O
led O
and O
sustainable O
growth O
Demonstrate O
a O
hands O
- O
on O
approach O
for O
working O
closely O
and O
cultivating O
strong O
, O
reliable O
, O
and O
enduring O
relationships O
with O
dealers O
, O
brokers O
, O
banks O
, O
investors O
, O
and O
customers O

* O
Project O
launches O
, O
Branding O
& O
Networking O
/ O
Business O
Intelligence O
( O
Marketing O
& O
Product O
) O
: O
Develop O
and O
execute O
tactical O
campaigns O
and O
promotions O
to O
grow O
the O
brand O
Conduct O
comprehensive O
competition O
analysis O
, O
recommending O
adjustments O
to O
initiatives O
in O
response O
to O
market O
trends O
to O
ensure O
the O
competitive O
edge O
of O
the O
brand O
, O
took O
new O
projects O
to O
market O
, O
interfacing O
with O
customers O
, O
brokers O
, O
and O
internal O
partners O
ensuring O
that O
the O
modifications O
and O
upgrades O
offering O
is O
competitive O


* O
Forwarding O
consolidated O
feedback O
to O
management O
w. O
r. O
t O
product O
& O
services O
like O
sizes O
, O
pricing O
, O
placement O
, O
utilities O
, O
features O
, O
theme O
, O
demand O
and O
supply O
potential O
, O
USP O
's O
and O
others O
for O
upcoming O
projects O
in O
North O
India O
Preparing O
supply O
details O
of O
local O
and O
national O
developers O
by O
https://www.indeed.com/r/Abhishek-Tripathi/63a09a1ba6a9a66a?isid=rex-download&ikw=download-top&co=IN O
https://www.indeed.com/r/Abhishek-Tripathi/63a09a1ba6a9a66a?isid=rex-download&ikw=download-top&co=IN O
identification O
and O
evaluating O
their O
criterion O
like O
share O
prepositions O
in O
terms O
of O
location O
, O
area O
of O
acquired O
land O
, O
strengths O
- O
weaknesses O
, O
plot O
sizes O
, O
prices O
, O
and O
percentage O
SR B-Designation
MANAGER I-Designation
( I-Designation
SALES I-Designation
) L-Designation
Emaar "B-Companies worked at"
MGF "I-Companies worked at"
Land "I-Companies worked at"
Limited "L-Companies worked at"
- O
Mohali O
, O
Punjab O
- O
August O
2006 O
to O
September O
2011 O
Emaar O
India O
is O
No.1 O
real O
estate O
Company O
in O
India O
that O
is O
committed O
towards O
creating O
best O
in O
class O
residential O
, O
commercial O
and O
retail O
spaces O

SR B-Designation
MANAGER I-Designation
( I-Designation
SALES I-Designation
) L-Designation

* O
Product O
Marketing O
: O
Facilitated O
product O
strategy O
development O
and O
managing O
stakeholder O
relationships O
Chart O
marketing O
inputs O
related O
to O
customer O
need O
, O
competition O
products O
/ O
strategy O
input O
for O
product O
planning O
Efficiently O
designed O
different O
product O
modules O
for O
different O
segments O
: O
played O
a O
pivotal O
role O
in O
conceptualizing O
expendable O
Villas O
by O
the O
name O
of O
The O
Bungalows O
in O
EMGF O

- O
a O
great O
success O
for O
the O
firm O

* O
Successfully O
handled O
soft O
launching O
of O
Mohali O
Hills O
, O
a O
3000 O
Acres O
self O
- O
sustained O
integrated O
township O
: O
aggressively O
involved O
with O
marketing O
team O
; O
worked O
closely O
in O
optimizing O
the O
pricing O
and O
promotion O
policies O
to O
improve O
the O
sales O
through O
business O
associates O
, O
direct O
selling O
and O
corporate O
sales O

* O
Ensured O
the O
productivity O
of O
the O
team O
members O
as O
per O
the O
expectation O
of O
the O
company O
by O
planning O
activities O
for O
sales O
, O
identification O
of O
training O
needs O
and O
measurement O
of O
product O
penetrations O
, O
customer O
awareness O
and O
satisfaction O

* O
Achieved O
the O
sales O
and O
profitability O
targets O
for O
the O
project O
portfolio O
and O
developed O
and O
implemented O
sales O
plans O
to O
achieve O
these O
goals O

* O
Channelized O
Brokers/ O
Associates O
of O
Tri O
City O
market O
and O
other O
markets O
for O
business O
generation O

* O
Critically O
analysed O
the O
existing O
routes O
to O
market O
and O
worked O
to O
expand O
the O
revenue O
generation O
of O
new O
prospective O
clients O

* O
Identified O
and O
attended O
tradeshows O
and O
other O
business O
functions O
to O
keep O
abreast O
of O
developments O
in O
the O
marketplace O
, O
to O
find O
potential O
new O
business O
, O
and O
to O
market O
full O
property O
development O
services O

* O
Managed O
print O
media O
and O
advertisement O
schedules O
; O
got O
exposure O
to O
various O
channels O
of O
sales O
, O
direct O
sale O
, O
sales O
camps O
, O
arrange O
ad O
campaigns O
, O
exhibitions O
etc O


* O
Ensured O
sales O
force O
competency O
development O
through O
continuous O
coaching O
and O
a O
robust O
review O
mechanism O

* O
Demonstrated O
my O
strong O
networking O
skills O
by O
sourcing O
and O
selling O
high O
end O
properties O
and O
projects O
; O
sold O
highest O
numbers O
of O
Apartments O
, O
Bungalows O
, O
and O
Plots O
along O
with O
Central O
Plaza O
and O
Pinewood O
Greens O
: O
valued O
at O
INR O
250 O
Crores O

ZONAL B-Designation
BUSINESS I-Designation
HEAD I-Designation
( I-Designation
RURBAN I-Designation
) L-Designation
Pidilite "B-Companies worked at"
Industries "I-Companies worked at"
Ltd "L-Companies worked at"
- O
October O
2003 O
to O
February O
2006 O
Oct O
2003 O
- O
Feb O
2006 O
Makers O
of O
Fevicol O
, O
India O
's O
largest O
brand O
of O
Adhesive O
, O
MSeal O
, O
Dr. O
Fixit O
Fevicryl O
, O
Acron O
, O
Fevikwik O
etc O

ZONAL B-Designation
BUSINESS I-Designation
HEAD I-Designation
( I-Designation
RURBAN I-Designation
) L-Designation

* O
Set O
up O
the O
distribution O
infrastructure O
from O
scratch O
to O
ensure O
direct O
reach O
and O
coverage O
of O
120 O
towns O
across O
the O
assigned O
area O

* O
Managed O
a O
team O
of O
4 O
ISIs O
in O
13 O
Districts O
of O
Eastern O
UP O
& O
Western O
UP O

* O
Sales O
, O
distribution O
, O
Logistics O
and O
scheme O
and O
marketing O
activities O
for O
these O
smaller O
towns O

* O
Served O
as O
a O
reliable O
source O
of O
market O
intelligence O
within O
the O
territory O
and O
be O
aware O
of O
stock O
levels O
, O
prices O
of O
own O
and O
competitor O
's O
products O
which O
help O
in O
understanding O
the O
' O
market O
dynamics O
' O
of O
the O
territory O

* O
Implemented O
the O
annual O
customer O
, O
and O
promotions O
plan O
in O
close O
collaboration O
with O
the O
Regional O
Sales O
Manager O
, O
incorporated O
minor O
adaptations O
to O
plans O
to O
successfully O
deliver O
the O
brand O
performance O
targets O
within O
the O
region O

* O
Ensured O
support O
in O
terms O
of O
implementing O
/ O
managing O
local O
consumer O
promotions O
, O
mechanic O
offers O
, O
loyalty O
programs O
, O
managing O
& O
implementing O
centralized O
offers O
through O
sales O
team O

* O
Appointed O
6 O
stockiest O
and O
12 O
super O
- O
stockiest O
in O
120 O
new O
towns O
identified O
- O
built O
the O
revenue O
to O
crores O
p.a O

, O
from O
scratch O

* O
Set O
up O
Logistics O
and O
Transport O
for O
all O
these O
new O
routes O
Achieved O
maximum O
sales O
nationwide O
for O
the O
month O
of O
August O
, O
September O
& O
October O
2005 O
in O
Dr. O
Fixit O
- O
Chemical O
Construction O

PRECEDING O
ASSIGNMENTS O
MANAGER U-Designation
- O
MODERN B-Designation
TRADE I-Designation
, I-Designation
BVG L-Designation
Industries O
Limited O
- O
March O
2002 O
to O
September O
2003 O
BUSINESS B-Designation
DEVELOPING I-Designation
EXECUTIVE L-Designation
Standard "B-Companies worked at"
Chartered "I-Companies worked at"
Bank "L-Companies worked at"
- O
August O
2001 O
to O
February O
2002 O

EDUCATION O
M.B.A. B-Degree
in I-Degree
Marketing L-Degree
Dr. O
B.R. O
Ambedkar O
University O
- O
Agra O
, O
Uttar O
Pradesh O

2001 O
M.Com B-Degree
in I-Degree
Entrepreneurship L-Degree
Annamalai O
University O

1999 O
B.Com B-Degree

Pt O

DDU O
University O
- O
Gorakhpur O
, O
Uttar O
Pradesh O
Post O
Graduate O
Diploma O
in O
Urban O
Planning O
and O
Development O

IGNOU O
Pankaj O
Bhosale O
Microsoft B-Designation
SQL I-Designation
- I-Designation
SERVER L-Designation
Dhule O
, O
Maharashtra O
- O
Email O
me O
on O
Indeed O
: O
indeed.com/r/Pankaj-Bhosale/2d6f2e970b9a7ff6 O

WORK O
EXPERIENCE O
Microsoft B-Designation
SQL I-Designation
- I-Designation
SERVER L-Designation
Technical O
Expertise:- O
Environment O
Windows O
7 O
, O
Windows O
XP O
, O
Linux O

Languages O
C O
, O
C++ O
, O
C#.NET O

Web O
Technologies O
ASP.NET O
3.5 O
, O
Ajax O

Databases O
Microsoft B-Designation
